entry_time,symbol,action,entry_price,stop_loss,take_profit,rsi,atr,dist_ema200,spread,hour,day_of_week,mins_to_news,label,close_price,close_time,pnl
2026-01-08T22:07:42.576755+00:00,XAUUSD,SELL,2289.9991876888644,2290.344979947581,2289.4804993007892,69.96489051847364,0.17289612935834547,-2.743595622038356,54.0,22,3,6682.290387415886,1,2290.344979947581,2026-01-08 23:57:42.576755+00:00,-34.57922587167559
2026-01-09T08:17:42.576755+00:00,XAUUSD,SELL,2290.928890902925,2291.715493461206,2289.748987065504,55.394385555726984,0.3933012791403923,-0.23918753328644016,18.0,8,4,6072.290387415886,1,2291.715493461206,2026-01-09 08:47:42.576755+00:00,-78.66025582807197
2026-01-09T09:37:42.576755+00:00,XAUUSD,SELL,2291.9587754643085,2293.1338377026814,2290.196182106749,62.13179877657072,0.5875311191865487,0.6579737556280634,21.0,9,4,5992.290387415886,1,2293.1338377026814,2026-01-09 10:42:42.576755+00:00,-117.50622383729024
2026-01-09T11:32:42.576755+00:00,XAUUSD,SELL,2292.4962317045374,2293.462808516285,2291.0463664869158,60.267654474816936,0.48328840587383376,0.956285654286603,18.0,11,4,5877.290387415886,0,2291.0463664869158,2026-01-09 12:07:42.576755+00:00,144.98652176216638
2026-01-09T13:47:42.576755+00:00,XAUUSD,SELL,2292.9832546335338,2295.1791689899032,2289.6893830989793,57.00330897061523,1.0979571781848076,1.071020624347966,17.0,13,4,5742.290387415886,0,2289.6893830989793,2026-01-09 14:22:42.576755+00:00,329.3871534554455
2026-01-09T19:17:42.576755+00:00,XAUUSD,BUY,2291.183611079171,2288.853225316225,2294.6791897235903,35.668009650823706,1.1651928814731036,0.06254002600644526,20.0,19,4,5412.290387415886,0,2294.6791897235903,2026-01-09 20:17:42.576755+00:00,349.5578644419311
2026-01-10T03:42:42.576755+00:00,XAUUSD,BUY,2297.773363099559,2297.221769066849,2298.600754148624,35.02839406835915,0.27579701635499987,2.7584486115697473,13.0,3,5,4907.290387415886,1,2297.221769066849,2026-01-10 04:37:42.576755+00:00,-55.159403270999974
2026-01-10T06:57:42.576755+00:00,XAUUSD,BUY,2297.0250992968877,2296.5156075337004,2297.7893369416684,44.641301789191644,0.2547458815935378,1.2749711522474172,15.0,6,5,4712.290387415886,0,2297.7893369416684,2026-01-10 08:02:42.576755+00:00,76.42376447806782
2026-01-10T08:12:42.576755+00:00,XAUUSD,SELL,2297.0822262253464,2297.6721025379493,2296.1974117564423,51.69525626253529,0.29493815630144127,1.1217476157135025,22.0,8,5,4637.290387415886,1,2297.6721025379493,2026-01-10 09:32:42.576755+00:00,-58.98763126028825
2026-01-10T17:22:42.576755+00:00,XAUUSD,BUY,2298.981590159242,2296.6715014645893,2302.4467232012207,38.50360378889227,1.1550443473263061,0.7401636641884579,15.0,17,5,4087.290387415886,1,2296.6715014645893,2026-01-10 17:37:42.576755+00:00,-231.0088694652677
2026-01-10T22:12:42.576755+00:00,XAUUSD,BUY,2297.948042023554,2297.6792358042426,2298.351251352521,33.443713942790836,0.13440310965575009,0.15261556783070773,78.0,22,5,3797.290387415886,1,2297.6792358042426,2026-01-10 22:32:42.576755+00:00,-26.880621931150017
2026-01-10T23:17:42.576755+00:00,XAUUSD,BUY,2297.841932759199,2297.5534691820676,2298.2746281248965,40.785297724497276,0.1442317885657108,0.06365248848396732,20.0,23,5,3732.290387415886,1,2297.5534691820676,2026-01-11 00:12:42.576755+00:00,-28.846357713155157
2026-01-11T03:22:42.576755+00:00,XAUUSD,BUY,2297.673337789459,2297.1241422749176,2298.4971310612705,41.04219298913747,0.274597757270515,-0.0774147763554538,22.0,3,6,3487.290387415886,1,2297.1241422749176,2026-01-11 03:42:42.576755+00:00,-54.919551454122484
2026-01-11T08:22:42.576755+00:00,XAUUSD,BUY,2297.914065868912,2297.196719541289,2298.9900853603467,45.9809410386536,0.3586731638116102,0.046518233644292195,16.0,8,6,3187.290387415886,1,2297.196719541289,2026-01-11 08:32:42.576755+00:00,-71.73463276230905
2026-01-11T09:17:42.576755+00:00,XAUUSD,BUY,2297.4051904251096,2296.4833221423437,2298.7879928492584,48.09781368649005,0.4609341413830147,-0.3713026300151796,21.0,9,6,3132.290387415886,0,2298.7879928492584,2026-01-11 10:27:42.576755+00:00,138.28024241488492
2026-01-11T10:52:42.576755+00:00,XAUUSD,SELL,2297.7406335895794,2298.8614648629214,2296.059386679566,62.749629278453604,0.5604156366709958,-0.04414088683688533,13.0,10,6,3037.290387415886,1,2298.8614648629214,2026-01-11 11:57:42.576755+00:00,-112.08312733419916
2026-01-11T14:02:42.576755+00:00,XAUUSD,SELL,2300.2658117715355,2302.3694980405053,2297.110282368081,58.10948710446025,1.0518431344848653,1.9308153379756732,17.0,14,6,2847.290387415886,1,2302.3694980405053,2026-01-11 15:12:42.576755+00:00,-210.36862689697955
2026-01-11T15:57:42.576755+00:00,XAUUSD,SELL,2301.684008781908,2304.7161280512237,2297.135829877934,59.61837973761614,1.5160596346579172,2.772437076863298,14.0,15,6,2732.290387415886,0,2297.135829877934,2026-01-11 17:37:42.576755+00:00,454.81789039736213
2026-01-11T20:37:42.576755+00:00,XAUUSD,BUY,2291.1048931351966,2288.5192401586637,2294.983372599996,47.26054245446147,1.292826488266493,-5.96263008311189,19.0,20,6,2452.290387415886,1,2288.5192401586637,2026-01-12 13:57:42.576755+00:00,-258.5652976532856
2026-01-12T16:27:42.576755+00:00,XAUUSD,BUY,2288.131861563605,2285.762729330487,2291.6855599132823,46.519225408377025,1.1845661165590238,-3.0815567179852223,12.0,16,0,1262.290387415886,1,2285.762729330487,2026-01-12 16:47:42.576755+00:00,-236.91322331178526
2026-01-12T19:12:42.576755+00:00,XAUUSD,SELL,2286.0405627614755,2288.2386900928095,2282.743371764474,59.34181741462346,1.099063665667115,-3.7456101119796585,13.0,19,0,1097.290387415886,1,2288.2386900928095,2026-01-12 19:27:42.576755+00:00,-219.81273313340353
2026-01-13T02:02:42.576755+00:00,XAUUSD,BUY,2290.0767359361766,2289.572010569107,2290.8338239867808,38.78991163314064,0.25236268353468666,0.05997245363460024,12.0,2,1,687.2903874158859,1,2289.572010569107,2026-01-13 02:37:42.576755+00:00,-50.47253670695682
2026-01-13T08:17:42.576755+00:00,XAUUSD,BUY,2291.847726107096,2291.226257699991,2292.7799287177536,54.33719365680419,0.31073420355249126,1.3566925947861819,19.0,8,1,312.2903874158859,1,2291.226257699991,2026-01-13 08:32:42.576755+00:00,-62.14684071051124
2026-01-13T14:32:42.576755+00:00,XAUUSD,BUY,2289.382353234386,2286.1072764532937,2294.2949684060236,35.09676057917815,1.637538390545972,-1.5241648026840267,12.0,14,1,62.709612584114076,1,2286.1072764532937,2026-01-13 17:02:42.576755+00:00,-327.5076781092139
2026-01-13T17:32:42.576755+00:00,XAUUSD,BUY,2287.838228271533,2285.603384367288,2291.1904941279004,39.07413514199158,1.1174219521224455,-2.380207037685068,14.0,17,1,242.70961258411407,1,2285.603384367288,2026-01-13 20:27:42.576755+00:00,-223.48439042448263
2026-01-13T22:17:42.576755+00:00,XAUUSD,SELL,2286.1223318219645,2286.3865811325877,2285.7259578560297,66.18226186343294,0.13212465531166476,-2.7908764006315323,63.0,22,1,527.7096125841141,1,2286.3865811325877,2026-01-13 22:57:42.576755+00:00,-26.424931062319956
2026-01-13T23:32:42.576755+00:00,XAUUSD,SELL,2286.4020713734926,2286.701559453742,2285.9528392531183,59.064004377435275,0.14974404012475265,-2.1633672098773786,16.0,23,1,602.7096125841141,1,2286.701559453742,2026-01-14 00:02:42.576755+00:00,-29.948808024937534
2026-01-14T02:37:42.576755+00:00,XAUUSD,BUY,2286.529033570145,2286.0206401466835,2287.2916237053378,37.85833966141039,0.25419671173088837,-1.419003365820572,19.0,2,2,652.2903874158859,1,2286.0206401466835,2026-01-14 03:17:42.576755+00:00,-50.83934234617118
2026-01-14T08:02:42.576755+00:00,XAUUSD,BUY,2286.1647365138188,2285.6474679805847,2286.94063931367,50.57387037382174,0.25863426661710165,-0.8275106666824286,13.0,8,2,327.2903874158859,1,2285.6474679805847,2026-01-14 08:07:42.576755+00:00,-51.72685332340734
2026-01-14T08:17:42.576755+00:00,XAUUSD,BUY,2286.228465057303,2285.4695981864047,2287.36676536365,52.359281039727215,0.3794334354489755,-0.7286537535724165,15.0,8,2,312.2903874158859,1,2285.4695981864047,2026-01-14 09:07:42.576755+00:00,-75.88668708981459
2026-01-14T12:12:42.576755+00:00,XAUUSD,SELL,2284.5448225518703,2285.562789897401,2283.0178715335737,54.07240798036031,0.5089836727655503,-1.7851647077523012,22.0,12,2,77.29038741588593,1,2285.562789897401,2026-01-14 12:32:42.576755+00:00,-101.79673455309057
2026-01-15T08:32:42.576755+00:00,XAUUSD,SELL,2273.6169076254578,2274.333003917867,2272.5427631868442,56.27860052175744,0.3580481462045749,-1.3192884507457165,19.0,8,3,1142.709612584114,0,2272.5427631868442,2026-01-15 08:42:42.576755+00:00,107.41444386135299
2026-01-15T12:27:42.576755+00:00,XAUUSD,SELL,2272.9841718488333,2273.8624324580683,2271.666780934981,49.69238353320382,0.43913030461739516,-1.0831696399691282,20.0,12,3,1377.709612584114,1,2273.8624324580683,2026-01-15 13:07:42.576755+00:00,-87.82606092349852
2026-01-15T16:47:42.576755+00:00,XAUUSD,BUY,2274.950912532062,2272.131658346975,2279.179793809692,43.134367011082965,1.40962709254336,0.28845847042202877,14.0,16,3,1637.709612584114,0,2279.179793809692,2026-01-15 17:52:42.576755+00:00,422.888127763008
2026-01-15T20:42:42.576755+00:00,XAUUSD,BUY,2283.241178513342,2281.293488630702,2286.1627133373026,34.51052722649753,0.9738449413201644,6.030751534693991,22.0,20,3,1872.709612584114,0,2286.1627133373026,2026-01-16 14:07:42.576755+00:00,292.1534823960428
2026-01-16T15:57:42.576755+00:00,XAUUSD,SELL,2287.3360006487337,2289.8258043679516,2283.6012950699064,53.219603749607025,1.244901859609042,3.671255063220997,22.0,15,4,3027.709612584114,0,2283.6012950699064,2026-01-16 16:22:42.576755+00:00,373.4705578827288
2026-01-16T18:27:42.576755+00:00,XAUUSD,SELL,2281.2629001728174,2283.0355012019877,2278.6039986290616,62.64967571738222,0.8863005145852055,-1.7635462764287695,12.0,18,4,3177.709612584114,1,2283.0355012019877,2026-01-16 18:52:42.576755+00:00,-177.2601029170346
2026-01-16T21:57:42.576755+00:00,XAUUSD,BUY,2286.093337015145,2285.607163815285,2286.8225968149354,38.19064844761217,0.2430865999301659,2.128657781014226,86.0,21,4,3387.709612584114,1,2285.607163815285,2026-01-17 00:42:42.576755+00:00,-48.61731998603318
2026-01-17T05:22:42.576755+00:00,XAUUSD,SELL,2284.8763252409003,2285.407842487255,2284.0790493713685,61.166434574850335,0.2657586231773296,0.14068863564216372,16.0,5,5,3832.709612584114,1,2285.407842487255,2026-01-17 06:27:42.576755+00:00,-53.15172463547242
2026-01-17T11:37:42.576755+00:00,XAUUSD,BUY,2285.563901802299,2284.635647039958,2286.956283945811,47.659043777358676,0.4641273811706534,0.016783544606823853,12.0,11,5,4207.709612584114,1,2284.635647039958,2026-01-17 12:22:42.576755+00:00,-92.82547623411119
2026-01-17T18:12:42.576755+00:00,XAUUSD,BUY,2284.7654848283937,2282.3154844455194,2288.4404854027052,41.15811764870111,1.2250001914372075,-1.3717182122563827,22.0,18,5,4602.709612584114,1,2282.3154844455194,2026-01-17 19:22:42.576755+00:00,-245.00003828743502
2026-01-17T19:32:42.576755+00:00,XAUUSD,BUY,2283.7439687511587,2281.721556786215,2286.7775866985744,43.66252478390028,1.0112059824719577,-2.0004789554218405,20.0,19,5,4682.709612584114,0,2286.7775866985744,2026-01-17 20:37:42.576755+00:00,303.3617947415678
2026-01-17T23:12:42.576755+00:00,XAUUSD,BUY,2287.4530911144943,2287.047730538367,2288.061131978686,31.374278287168764,0.20268028806377256,1.302996483237166,14.0,23,5,4902.709612584114,0,2288.061131978686,2026-01-18 00:12:42.576755+00:00,60.80408641914801
2026-01-18T17:52:42.576755+00:00,XAUUSD,SELL,2286.201355398713,2288.3039697474874,2283.047433875552,50.649140698386255,1.0513071743870503,1.1890919588427096,19.0,17,6,6022.709612584114,1,2288.3039697474874,2026-01-18 18:27:42.576755+00:00,-210.26143487742956
2026-01-18T20:22:42.576755+00:00,XAUUSD,BUY,2287.9016992063225,2285.3552387913523,2291.721389828778,38.50712102574441,1.273230207485085,2.1537686012707127,12.0,20,6,6172.709612584114,0,2291.721389828778,2026-01-19 12:47:42.576755+00:00,381.9690622455255
2026-01-19T22:27:42.576755+00:00,XAUUSD,SELL,2284.05245565897,2284.3803547004236,2283.5606070967888,77.47854517051002,0.1639495207269712,-4.560854317754547,58.0,22,0,7737.709612584114,1,2284.3803547004236,2026-01-19 23:32:42.576755+00:00,-32.78990414537475
2026-01-20T00:22:42.576755+00:00,XAUUSD,SELL,2284.3450472123172,2284.762274864804,2283.719205733587,65.85029127551634,0.20861382624346853,-3.37339412060237,20.0,0,1,7852.709612584114,1,2284.762274864804,2026-01-20 02:07:42.576755+00:00,-41.72276524868721
2026-01-20T02:22:42.576755+00:00,XAUUSD,SELL,2284.3721235563567,2284.840706805486,2283.669248682662,59.465057962333304,0.23429162456487315,-2.624978098583597,18.0,2,1,7972.709612584114,0,2283.669248682662,2026-01-20 04:27:42.576755+00:00,70.28748736947819
2026-01-20T08:42:42.576755+00:00,XAUUSD,SELL,2283.952534631196,2284.8903317028858,2282.5458390236618,57.86116253920112,0.4688985358448008,-1.3236982573994283,15.0,8,1,8352.709612584114,1,2284.8903317028858,2026-01-20 09:57:42.576755+00:00,-93.77970716896016
2026-01-20T13:42:42.576755+00:00,XAUUSD,SELL,2284.6590785978224,2286.8217006479113,2281.4151455226893,49.486147203492834,1.081311025044345,-0.40546614213735666,15.0,13,1,8652.709612584114,1,2286.8217006479113,2026-01-20 14:17:42.576755+00:00,-216.2622050088885
2026-01-20T15:02:42.576755+00:00,XAUUSD,SELL,2286.5155280344165,2289.0524816509533,2282.7100976096117,51.82804594417508,1.268476808268263,1.215349945861817,15.0,15,1,8732.709612584114,1,2289.0524816509533,2026-01-20 15:27:42.576755+00:00,-253.69536165367208
2026-01-20T19:12:42.576755+00:00,XAUUSD,SELL,2282.5178658195136,2284.4154167165048,2279.6715394740268,57.015189866706194,0.948775448495618,-2.486951618961484,21.0,19,1,8982.709612584114,1,2284.4154167165048,2026-01-20 20:22:42.576755+00:00,-189.7550896991106
2026-01-21T04:22:42.576755+00:00,XAUUSD,BUY,2282.708257360415,2282.242413024536,2283.407023864233,44.653854021684694,0.23292216793941276,-0.37832811159933044,12.0,4,2,9532.709612584114,1,2282.242413024536,2026-01-21 07:17:42.576755+00:00,-46.584433587895546
2026-01-21T17:32:42.576755+00:00,XAUUSD,SELL,2281.0439294126154,2283.812292226935,2276.891385191136,54.30549367861049,1.3841814071597258,0.8090044074501748,12.0,17,2,10322.709612584114,0,2276.891385191136,2026-01-21 18:17:42.576755+00:00,415.25442214792747
2026-01-21T22:07:42.576755+00:00,XAUUSD,BUY,2277.138221678922,2276.841825011207,2277.582816680494,48.36013154551132,0.14819833385734324,-1.7071666240435661,79.0,22,2,10597.709612584114,1,2276.841825011207,2026-01-21 22:47:42.576755+00:00,-29.639666771481643
2026-01-22T08:07:42.576755+00:00,XAUUSD,BUY,2277.5475247589684,2277.002556730166,2278.364976802172,48.47464616100484,0.2724840144011783,-0.16599891376381493,17.0,8,3,11197.709612584114,0,2278.364976802172,2026-01-22 08:17:42.576755+00:00,81.74520432035024
2026-01-22T12:57:42.576755+00:00,XAUUSD,SELL,2279.833935164642,2281.054732931161,2278.0027385148633,57.73237634821647,0.6103988832595795,1.5087655629154142,19.0,12,3,11487.709612584114,1,2281.054732931161,2026-01-22 13:07:42.576755+00:00,-122.07977665193539
2026-01-22T20:07:42.576755+00:00,XAUUSD,SELL,2268.7776859312867,2270.9817355097466,2265.471611563597,44.350281045309956,1.1020247892298747,-5.72509421047107,16.0,20,3,11917.709612584114,0,2265.471611563597,2026-01-23 13:17:42.576755+00:00,330.6074367689689
2026-01-23T14:37:42.576755+00:00,XAUUSD,SELL,2267.419658060409,2270.00399643553,2263.5431504977273,59.42410919437079,1.2921691875605705,-1.480126460327483,15.0,14,4,13027.709612584114,1,2270.00399643553,2026-01-23 16:17:42.576755+00:00,-258.4338375121206
2026-01-23T17:02:42.576755+00:00,XAUUSD,SELL,2268.6974165630572,2270.8740913249158,2265.4324044202694,56.29523757933119,1.0883373809293257,-0.06745619883395193,21.0,17,4,13172.709612584114,0,2265.4324044202694,2026-01-23 19:02:42.576755+00:00,326.5012142787782
2026-01-23T21:47:42.576755+00:00,XAUUSD,SELL,2260.5915543663414,2261.3613743210212,2259.4368244343214,82.90398422121696,0.3849099773400277,-6.140928200454255,88.0,21,4,13457.709612584114,1,2261.3613743210212,2026-01-24 02:27:42.576755+00:00,-76.98199546798605
2026-01-24T14:47:42.576755+00:00,XAUUSD,BUY,2264.2764602871894,2262.404019492254,2267.085121479592,43.135455609675226,0.9362203974676504,1.050341135229246,18.0,14,5,14477.709612584114,1,2262.404019492254,2026-01-24 15:32:42.576755+00:00,-187.24407949353008
2026-01-24T16:12:42.576755+00:00,XAUUSD,BUY,2263.2856924403645,2261.3809253007416,2266.1428431497993,33.4780601009072,0.9523835698115428,0.05773091216769899,21.0,16,5,14562.709612584114,1,2261.3809253007416,2026-01-24 16:32:42.576755+00:00,-190.47671396228907
2026-01-24T21:47:42.576755+00:00,XAUUSD,BUY,2256.3589291395897,2255.6428653700877,2257.4330247938424,20.033410691189246,0.3580318847509716,-3.4607422143376425,60.0,21,5,14897.709612584114,1,2255.6428653700877,2026-01-24 22:42:42.576755+00:00,-71.60637695019432
2026-01-25T03:47:42.576755+00:00,XAUUSD,BUY,2256.779365834853,2256.3023167889082,2257.4949394037694,55.73456679720542,0.23852452297225163,-1.1807011531536773,20.0,3,6,15257.709612584114,0,2257.4949394037694,2026-01-25 05:02:42.576755+00:00,71.5573568916625
2026-01-25T17:07:42.576755+00:00,XAUUSD,BUY,2262.1642623770545,2259.714979349564,2265.83818691829,43.368490845734456,1.2246415137451874,2.9148561239730952,22.0,17,6,14512.290387415886,1,2259.714979349564,2026-01-25 17:37:42.576755+00:00,-244.928302749031
2026-01-25T22:12:42.576755+00:00,XAUUSD,BUY,2261.1440550345255,2260.817709950057,2261.6335726612283,26.904276952097035,0.16317254223421124,1.9202066929015018,68.0,22,6,14207.290387415886,1,2260.817709950057,2026-01-26 00:32:42.576755+00:00,-32.63450844683575
2026-01-26T06:17:42.576755+00:00,XAUUSD,SELL,2260.5867800059295,2261.0756268219698,2259.853509781869,56.91496891020645,0.24442340802020876,0.608371691604134,19.0,6,0,13722.290387415886,1,2261.0756268219698,2026-01-26 07:57:42.576755+00:00,-48.88468160402226
2026-01-27T02:02:42.576755+00:00,XAUUSD,SELL,2258.2063765578996,2258.7132258578035,2257.446102608044,51.79400670896542,0.25342464995186936,-0.35125631164964943,15.0,2,1,12537.290387415886,0,2257.446102608044,2026-01-27 02:27:42.576755+00:00,76.0273949855673
2026-01-27T06:27:42.576755+00:00,XAUUSD,SELL,2256.483789578086,2256.958571992734,2255.7716159561146,55.23378698774061,0.23739120732388333,-1.3486881180124328,17.0,6,1,12272.290387415886,0,2255.7716159561146,2026-01-27 07:32:42.576755+00:00,71.21736219714876
2026-01-27T08:22:42.576755+00:00,XAUUSD,BUY,2255.8035019386125,2255.1101963479286,2256.8434603246383,34.20440902213117,0.34665279534189203,-1.6337796806128608,12.0,8,1,12157.290387415886,1,2255.1101963479286,2026-01-27 08:32:42.576755+00:00,-69.3305590683849
2026-01-27T10:12:42.576755+00:00,XAUUSD,SELL,2255.6012155255903,2256.633429518789,2254.0528945357923,61.57385505533065,0.5161069965993518,-1.4458670475032704,16.0,10,1,12047.290387415886,1,2256.633429518789,2026-01-27 10:32:42.576755+00:00,-103.22139931986385
2026-01-27T11:47:42.576755+00:00,XAUUSD,BUY,2255.760074090229,2254.589718613906,2257.5156073047133,41.60429330761958,0.5851777381614868,-1.0436942453929987,13.0,11,1,11952.290387415886,1,2254.589718613906,2026-01-27 12:52:42.576755+00:00,-117.03554763230386
2026-01-27T16:57:42.576755+00:00,XAUUSD,BUY,2252.7999050587155,2251.209072726324,2255.186153557303,34.690168570706746,0.7954161661958291,-2.604033358576089,16.0,16,1,11642.290387415886,0,2255.186153557303,2026-01-27 17:17:42.576755+00:00,238.624849858752
2026-01-27T18:02:42.576755+00:00,XAUUSD,SELL,2253.5144727767633,2255.816083548941,2250.0620566184966,59.18116822029456,1.1508053860889373,-1.8338182792767839,19.0,18,1,11577.290387415886,1,2255.816083548941,2026-01-27 19:22:42.576755+00:00,-230.16107721778098
2026-01-27T19:42:42.576755+00:00,XAUUSD,SELL,2254.252870809036,2256.291007951311,2251.1956650956236,55.07435303407695,1.0190685711374954,-0.8686167419950834,16.0,19,1,11477.290387415886,0,2251.1956650956236,2026-01-28 13:17:42.576755+00:00,305.7205713412259
2026-01-28T16:17:42.576755+00:00,XAUUSD,BUY,2247.197071589793,2244.8704484264654,2250.687006334784,43.177527037702525,1.1633115816638175,-4.661485879324118,12.0,16,2,10242.290387415886,1,2244.8704484264654,2026-01-28 17:32:42.576755+00:00,-232.662316332744
2026-01-28T19:47:42.576755+00:00,XAUUSD,BUY,2246.548028107706,2244.3016233989038,2249.9176351709098,37.36333521504034,1.1232023544012009,-3.529204952350483,16.0,19,2,10032.290387415886,0,2249.9176351709098,2026-01-29 11:12:42.576755+00:00,336.96070632036026
2026-01-29T11:52:42.576755+00:00,XAUUSD,SELL,2249.3255326672033,2250.319784133469,2247.834155467805,53.13611290806671,0.4971257331327966,1.569097378267088,13.0,11,3,9067.290387415886,1,2250.319784133469,2026-01-29 13:22:42.576755+00:00,-99.42514662657231
2026-01-29T22:12:42.576755+00:00,XAUUSD,BUY,2260.0009168729753,2259.6445138176496,2260.535521455964,37.51578287661925,0.1782015276628499,5.420436938770763,83.0,22,3,8447.290387415886,1,2259.6445138176496,2026-01-30 00:02:42.576755+00:00,-35.64030553256998
2026-01-30T01:12:42.576755+00:00,XAUUSD,BUY,2259.6416801892888,2259.2547557254284,2260.2220668850796,52.84289861159492,0.19346223193023043,3.4811601956439517,19.0,1,4,8267.290387415886,0,2260.2220668850796,2026-01-30 01:42:42.576755+00:00,58.038669579082125
2026-01-30T03:52:42.576755+00:00,XAUUSD,BUY,2259.8729653741993,2259.378142545919,2260.6151996166195,47.823667348508586,0.24741141413999554,2.68785342094543,22.0,3,4,8107.290387415886,1,2259.378142545919,2026-01-30 04:07:42.576755+00:00,-49.4822828280121
2026-01-30T05:47:42.576755+00:00,XAUUSD,SELL,2259.0834930316946,2259.4566900691784,2258.523697475469,63.37542823096587,0.18659851874193528,1.5163255385355114,20.0,5,4,7992.290387415886,0,2258.523697475469,2026-01-30 06:22:42.576755+00:00,55.97955562257084
2026-01-30T06:57:42.576755+00:00,XAUUSD,BUY,2258.822903480682,2258.4010283859716,2259.455716122747,40.265413180370345,0.2109375473550504,1.104792593462662,18.0,6,4,7922.290387415886,0,2259.455716122747,2026-01-30 07:17:42.576755+00:00,63.281264206534615
2026-01-30T07:42:42.576755+00:00,XAUUSD,SELL,2258.8931920288537,2259.412688917425,2258.1139466959967,60.755578388237815,0.25974844428560573,1.0429543072909837,18.0,7,4,7877.290387415886,0,2258.1139466959967,2026-01-30 08:02:42.576755+00:00,77.92453328570446
2026-01-30T14:47:42.576755+00:00,XAUUSD,SELL,2254.5443266696384,2256.68977112604,2251.3261599850357,58.95461221288473,1.0727222282008435,-1.7212358323090484,21.0,14,4,7452.290387415886,1,2256.68977112604,2026-01-30 15:02:42.576755+00:00,-214.5444456401492
2026-01-30T23:57:42.576755+00:00,XAUUSD,BUY,2269.849250214209,2269.4820211949286,2270.4000937431297,40.53489010051021,0.1836145096402301,6.877842792223873,21.0,23,4,6902.290387415886,1,2269.4820211949286,2026-01-31 00:32:42.576755+00:00,-36.722901928033025
2026-01-31T01:32:42.576755+00:00,XAUUSD,BUY,2269.4649894400773,2269.00323901134,2270.157615083183,44.80289288035265,0.23087521436848743,5.379244989767358,18.0,1,5,6807.290387415886,1,2269.00323901134,2026-01-31 02:07:42.576755+00:00,-46.17504287371048
2026-01-31T18:27:42.576755+00:00,XAUUSD,SELL,2271.2446817215837,2273.3063296039527,2268.1522098980304,54.11299057813398,1.0308239411844755,1.1401320253271479,16.0,18,5,5792.290387415886,0,2268.1522098980304,2026-01-31 19:12:42.576755+00:00,309.24718235532964
2026-01-31T22:02:42.576755+00:00,XAUUSD,SELL,2264.0353552489487,2264.394530377612,2263.496592555953,62.340566006000955,0.17958756433183357,-4.616684937723221,57.0,22,5,5577.290387415886,1,2264.394530377612,2026-01-31 22:27:42.576755+00:00,-35.91751286635372
2026-02-01T01:47:42.576755+00:00,XAUUSD,BUY,2264.760944018603,2264.3134676327454,2265.4321585973894,44.449572587995355,0.2237381929287819,-2.508827665238641,22.0,1,6,5352.290387415886,0,2265.4321585973894,2026-02-01 02:02:42.576755+00:00,67.12145787864756
2026-02-01T06:32:42.576755+00:00,XAUUSD,SELL,2265.0823483301797,2265.662593658201,2264.211980338148,63.36754784794432,0.29012266401062853,-1.1657292425074957,18.0,6,6,5067.290387415886,0,2264.211980338148,2026-02-01 07:47:42.576755+00:00,87.03679920317882
2026-02-01T08:22:42.576755+00:00,XAUUSD,BUY,2264.9335941761587,2264.1139880541655,2266.1630033591487,44.87396131095225,0.4098030609966697,-1.001613861329588,17.0,8,6,4957.290387415886,1,2264.1139880541655,2026-02-01 08:52:42.576755+00:00,-81.96061219932744
2026-02-01T09:37:42.576755+00:00,XAUUSD,BUY,2264.907682863387,2263.7509340163747,2266.6428061339057,48.03096989138296,0.5783744235061802,-0.8002119149109603,14.0,9,6,4882.290387415886,1,2263.7509340163747,2026-02-01 10:37:42.576755+00:00,-115.67488470122953
2026-02-01T11:37:42.576755+00:00,XAUUSD,BUY,2263.7758840551915,2262.539151450279,2265.6309829625607,43.87250401821751,0.6183663024563495,-1.5610638395878595,13.0,11,6,4762.290387415886,1,2262.539151450279,2026-02-01 12:02:42.576755+00:00,-123.6732604912504
2026-02-01T13:12:42.576755+00:00,XAUUSD,SELL,2263.202831346496,2264.42631281558,2261.3676091428706,61.45165111920959,0.6117407345417892,-1.7725552910428632,12.0,13,6,4667.290387415886,1,2264.42631281558,2026-02-01 13:22:42.576755+00:00,-122.34814690837084
2026-02-01T17:27:42.576755+00:00,XAUUSD,SELL,2266.9102632659337,2269.239500983037,2263.4164066902786,56.306025858812006,1.1646188585517459,1.374674486074582,14.0,17,6,4412.290387415886,0,2263.4164066902786,2026-02-01 20:27:42.576755+00:00,349.38565756551725
2026-02-01T20:52:42.576755+00:00,XAUUSD,BUY,2265.0415634147907,2262.5034182546397,2268.848781155017,50.43681677960312,1.269072580075512,-0.5587912519513338,20.0,20,6,4207.290387415886,1,2262.5034182546397,2026-02-02 10:47:42.576755+00:00,-253.8145160151089
2026-02-02T15:07:42.576755+00:00,XAUUSD,BUY,2263.983903313726,2261.588186830003,2267.5774780393103,51.825800386400715,1.197858241861533,-0.5553559696772936,22.0,15,0,3112.290387415886,0,2267.5774780393103,2026-02-02 16:22:42.576755+00:00,359.35747255844035
2026-02-02T16:57:42.576755+00:00,XAUUSD,SELL,2265.1967062138488,2267.9553591730482,2261.0587267750493,59.27715333060204,1.3793264795997726,0.4853071494617325,20.0,16,0,3002.290387415886,0,2261.0587267750493,2026-02-03 08:42:42.576755+00:00,413.7979438799448
